"keyword","appearance_count","average_impact","total_impact"
"ter","4","0.07889658657950349","0.31558634631801397"
"stops","1","0.07875536591745913","0.07875536591745913"
"eb","1","0.07801229611504823","0.07801229611504823"
"airplane","2","0.07727584114117134","0.15455168228234267"
"blocks","1","0.07712305465247482","0.07712305465247482"
"torm","2","0.07712229521712288","0.15424459043424577"
"south","2","0.07699484919430688","0.15398969838861376"
"ri","1","0.07652875245548785","0.07652875245548785"
"deal","3","0.07582681534889464","0.22748044604668394"
"road","1","0.07537273550406098","0.07537273550406098"
"scared","1","0.07522378931753337","0.07522378931753337"
"trend","1","0.07436490163672715","0.07436490163672715"
"occurred","1","0.07335486472584307","0.07335486472584307"
"relief","1","0.07328701775986701","0.07328701775986701"
"dying","1","0.07327949488535523","0.07327949488535523"
"ea","1","0.07313867600169033","0.07313867600169033"
"reports","1","0.07260285224765539","0.07260285224765539"
"drifting","1","0.07224266522098333","0.07224266522098333"
"eration","1","0.07216653280192986","0.07216653280192986"
"saying","1","0.07167554167764527","0.07167554167764527"
"iel","1","0.07166957191657275","0.07166957191657275"
"structural","2","0.07112819486064836","0.14225638972129673"
"trying","2","0.07095197627398496","0.14190395254796992"
"mo","2","0.07091568945907056","0.14183137891814113"
"sight","1","0.0699504598742351","0.0699504598742351"
"could","6","0.06909364284576335","0.4145618570745801"
"part","1","0.069070992001798","0.069070992001798"
"after","4","0.06875568290706724","0.27502273162826896"
"came","1","0.06831614459709574","0.06831614459709574"
"sky","3","0.06814960223467399","0.204448806704022"
"coal","1","0.06757779524195939","0.06757779524195939"
"city","4","0.06714669859502465","0.2685867943800986"
"accuse","1","0.06675921566784382","0.06675921566784382"
"australia","3","0.06649340343816827","0.1994802103145048"
"believe","1","0.06648954469710588","0.06648954469710588"
"wednesday","1","0.06641141321354856","0.06641141321354856"
"suffering","2","0.06622334247610222","0.13244668495220444"
"hour","1","0.06613846449181437","0.06613846449181437"
"der","6","0.06581583291214581","0.3948949974728748"
"demolition","1","0.06577110465150326","0.06577110465150326"
"putin","1","0.06573959719389677","0.06573959719389677"
"effects","1","0.06544780812691897","0.06544780812691897"
"ako","1","0.06532884412445128","0.06532884412445128"
"testing","1","0.06494921538978815","0.06494921538978815"
"mountain","1","0.06493571148409198","0.06493571148409198"
"mk","1","0.06371038383804262","0.06371038383804262"
"fighter","1","0.06299528200179338","0.06299528200179338"
"snow","3","0.06287210248410702","0.18861630745232105"
"significant","1","0.06226321368012577","0.06226321368012577"
"dog","2","0.06222107131034136","0.12444214262068272"
"jack","10","0.06219253007244939","0.6219253007244939"
"da","1","0.06211272091604769","0.06211272091604769"
"rance","1","0.06198477108652393","0.06198477108652393"
"reuters","1","0.061749271932058036","0.061749271932058036"
"had","2","0.06169943268954133","0.12339886537908266"
"acted","1","0.06154352973680943","0.06154352973680943"
"residential","1","0.06092766718938947","0.06092766718938947"
"ms","1","0.06089659786084667","0.06089659786084667"
"sunday","1","0.06078643805813044","0.06078643805813044"
"against","2","0.06076215906068683","0.12152431812137365"
"roofs","1","0.06051000556908548","0.06051000556908548"
"conservation","1","0.06041564070619643","0.06041564070619643"
"get","5","0.06039011344546452","0.3019505672273226"
"nch","1","0.06032165291253477","0.06032165291253477"
"ashes","1","0.06017605005763471","0.06017605005763471"
"jet","1","0.06005331873893738","0.06005331873893738"
"know","2","0.05996869091177359","0.11993738182354718"
"watched","1","0.059010054799728096","0.059010054799728096"
"det","8","0.05861872532841517","0.46894980262732133"
"individuals","1","0.05841401405632496","0.05841401405632496"
"through","1","0.058323420817032456","0.058323420817032456"
"trapped","2","0.058158405765425414","0.11631681153085083"
"onate","6","0.05802239024908179","0.34813434149449074"
"learn","1","0.05789736798033118","0.05789736798033118"
"someone","1","0.05787985702045262","0.05787985702045262"
"from","2","0.05785311228828505","0.1157062245765701"
"recht","1","0.05749474441455234","0.05749474441455234"
"francisco","1","0.05723142484202981","0.05723142484202981"
"how","1","0.057192963431589305","0.057192963431589305"
"uma","1","0.0570315575071921","0.0570315575071921"
"oppose","1","0.05700033373432234","0.05700033373432234"
"note","1","0.05650226806756109","0.05650226806756109"
"bay","2","0.05648189555504359","0.11296379111008718"
"hole","6","0.05601943845653699","0.33611663073922193"
"allah","1","0.055592461256310344","0.055592461256310344"
"canada","1","0.05552818129460017","0.05552818129460017"
"northern","1","0.05547301599290222","0.05547301599290222"
"start","1","0.05540877677655468","0.05540877677655468"
"ku","1","0.05527424765750766","0.05527424765750766"
"apollo","2","0.05514817184302956","0.11029634368605912"
"representative","1","0.0550789562985301","0.0550789562985301"
"walk","1","0.05507236556150019","0.05507236556150019"
"ila","2","0.05494628419789176","0.10989256839578351"
"af","1","0.05491659673862159","0.05491659673862159"
"aine","1","0.05480105587048456","0.05480105587048456"
"people","4","0.0545705890544923","0.2182823562179692"
"islam","1","0.05412011709995568","0.05412011709995568"
"caught","1","0.05387178645469248","0.05387178645469248"
"china","2","0.05335545667912811","0.10671091335825622"
"dies","2","0.05299950868356973","0.10599901736713946"
"mine","2","0.05299217413412407","0.10598434826824814"
"nation","1","0.05281192355323583","0.05281192355323583"
"ec","1","0.05251620279159397","0.05251620279159397"
"alive","1","0.05250661075115204","0.05250661075115204"
"issues","1","0.05246421089395881","0.05246421089395881"
"allows","1","0.05243856133893132","0.05243856133893132"
"area","2","0.05240223652799614","0.10480447305599228"
